left,rating,contacts,time2delivery,productid,service,region,gender,age,weekday
1,4,4,127.3,36,Hermes,1,male,43.9,Sunday
1,7,1,93.1,24,UPS,2,female,67.1,Friday
0,5,1,144.0,27,Hermes,3,male,40.2,Tuesday
0,7,5,132.4,31,DHL,2,female,58.7,Monday
1,8,0,136.9,35,Hermes,2,female,68.4,Friday
0,7,0,88.1,48,Hermes,1,male,73.3,Sunday
0,7,0,122.7,26,Hermes,2,female,54.2,Sunday
1,6,3,146.7,49,Hermes,2,male,56.8,Thursday
1,6,2,139.2,23,Hermes,1,female,54.9,Wednesday
1,6,1,99.9,36,Hermes,3,female,53.1,Tuesday
0,8,2,85.2,21,UPS,2,male,46.8,Monday
0,6,5,96.1,28,Hermes,2,male,43.7,Friday
1,8,5,118.6,25,Hermes,3,male,62.0,Thursday
0,7,3,87.6,49,UPS,2,female,53.2,Sunday
0,7,2,111.8,26,Hermes,1,male,54.0,Monday
0,6,3,84.4,17,UPS,1,male,41.0,Thursday
1,7,4,140.3,34,Hermes,2,female,54.5,Sunday
0,7,2,104.5,48,Hermes,3,male,52.6,Sunday
1,7,1,126.0,22,Hermes,3,female,40.3,Saturday
1,6,4,131.7,32,Hermes,1,male,65.9,Friday
0,7,3,136.2,45,Hermes,1,male,64.9,Sunday
0,6,2,119.3,24,Hermes,1,female,68.5,Friday
0,7,7,131.2,41,Hermes,1,female,63.0,Thursday
0,7,4,120.8,29,UPS,1,male,56.7,Sunday
0,5,1,92.5,19,Hermes,3,female,62.6,Friday
0,5,1,145.0,17,UPS,3,female,62.0,Sunday
0,9,5,106.1,54,UPS,2,male,48.7,Sunday
0,7,3,122.4,39,Hermes,2,female,47.3,Tuesday
1,6,4,133.8,26,DHL,1,male,74.3,Monday
0,6,7,141.3,71,Hermes,1,male,80.8,Thursday
1,7,4,125.6,21,Hermes,1,female,72.9,Sunday
1,5,4,140.0,20,DHL,2,female,73.2,Wednesday
1,7,5,111.9,29,Hermes,3,female,56.1,Saturday
0,8,3,83.6,28,DHL,1,female,46.8,Wednesday
1,7,4,141.4,46,DHL,3,male,32.3,Wednesday
0,8,3,103.7,42,Hermes,2,female,47.1,Saturday
0,8,7,127.1,42,DHL,2,male,59.6,Wednesday
1,8,2,111.1,29,UPS,3,male,63.4,Saturday
0,5,5,150.2,20,UPS,2,female,64.3,Friday
1,6,3,113.3,24,Hermes,1,female,69.1,Saturday
0,4,1,86.5,36,Hermes,3,female,53.2,Thursday
0,6,2,159.5,38,UPS,1,male,54.3,Monday
1,8,7,102.5,47,Hermes,1,male,61.5,Tuesday
1,7,4,148.0,31,Hermes,3,female,52.2,Friday
1,8,6,126.3,71,Hermes,2,male,72.7,Saturday
1,6,4,142.0,25,Hermes,1,female,40.9,Monday
1,6,3,114.0,17,DHL,3,female,54.2,Sunday
1,6,4,98.1,36,Hermes,1,male,58.5,Tuesday
1,7,7,90.7,23,Hermes,2,female,59.5,Monday
0,7,5,97.2,64,Hermes,1,male,70.7,Tuesday
1,5,5,88.5,28,Hermes,2,female,60.3,Wednesday
1,8,0,112.2,25,Hermes,2,female,44.2,Sunday
0,9,1,128.8,63,Hermes,1,male,51.2,Tuesday
1,7,6,109.4,36,Hermes,3,female,55.1,Saturday
0,6,3,110.3,35,Hermes,3,female,57.2,Saturday
1,6,1,142.3,16,UPS,2,female,64.0,Saturday
1,5,0,122.4,20,Hermes,1,female,64.6,Thursday
1,7,3,127.2,50,DHL,1,male,56.4,Sunday
1,4,3,105.8,30,UPS,3,female,63.6,Monday
0,8,1,110.1,35,UPS,1,female,35.1,Tuesday
0,6,1,123.6,35,Hermes,2,male,58.5,Wednesday
1,8,2,87.3,56,Hermes,3,male,68.7,Thursday
0,8,4,118.9,58,Hermes,1,male,62.9,Friday
1,6,4,98.0,47,Hermes,2,male,50.8,Friday
0,6,3,89.7,39,DHL,1,female,65.1,Wednesday
1,9,2,123.2,20,Hermes,2,female,57.2,Friday
0,7,2,118.7,16,DHL,1,female,67.9,Friday
1,7,2,137.4,31,Hermes,1,female,55.1,Tuesday
0,5,8,95.2,28,Hermes,3,female,43.4,Monday
1,7,3,120.0,17,UPS,3,female,61.5,Saturday
1,7,5,85.5,41,UPS,3,male,72.6,Tuesday
1,7,7,117.9,32,Hermes,3,male,72.8,Thursday
1,5,1,127.4,21,Hermes,3,female,69.7,Saturday
1,6,3,128.2,23,Hermes,3,male,56.9,Monday
1,7,2,124.5,29,Hermes,3,female,58.8,Friday
1,7,2,116.8,19,DHL,2,female,63.2,Tuesday
0,7,2,116.2,21,DHL,3,male,75.4,Friday
1,8,7,136.7,23,DHL,3,female,59.5,Thursday
1,6,2,123.1,57,Hermes,2,female,48.0,Sunday
1,7,2,123.9,38,DHL,1,male,57.3,Saturday
1,6,1,101.9,13,DHL,3,female,78.6,Tuesday
0,7,4,133.5,38,Hermes,2,female,62.9,Monday
1,7,3,144.7,26,Hermes,3,male,54.1,Tuesday
1,9,2,106.8,46,Hermes,1,male,64.1,Tuesday
0,7,4,113.1,39,Hermes,2,female,51.3,Monday
0,7,4,143.3,36,Hermes,3,male,64.7,Friday
1,8,3,131.3,20,Hermes,2,female,43.5,Monday
0,7,7,101.8,32,DHL,2,female,61.1,Wednesday
0,5,1,105.2,46,DHL,2,female,44.5,Sunday
0,6,3,147.9,44,Hermes,3,male,61.7,Sunday
0,6,1,129.9,19,Hermes,2,female,60.3,Sunday
1,6,4,114.7,38,DHL,3,female,47.7,Thursday
0,6,2,103.7,18,DHL,1,female,59.8,Tuesday
1,6,5,134.4,19,UPS,2,female,66.8,Monday
0,6,2,117.2,53,Hermes,1,female,71.8,Saturday
1,6,3,129.2,35,Hermes,2,female,67.4,Wednesday
1,8,3,106.2,54,Hermes,3,male,64.0,Sunday
1,7,4,131.2,33,Hermes,1,female,44.0,Saturday
0,8,1,124.2,45,Hermes,1,male,54.3,Monday
1,7,4,50.9,34,Hermes,3,male,50.6,Wednesday
1,8,2,104.8,21,Hermes,2,female,64.6,Wednesday
1,5,3,135.4,43,Hermes,1,female,74.3,Monday
1,7,2,138.4,24,DHL,1,female,70.1,Friday
1,8,3,97.3,39,DHL,3,male,74.9,Friday
1,7,4,145.6,33,Hermes,2,female,59.9,Wednesday
0,8,4,141.5,29,DHL,3,male,65.1,Sunday
0,8,1,108.9,22,Hermes,2,male,60.0,Monday
0,6,2,110.9,19,Hermes,2,female,78.4,Sunday
1,6,2,132.7,43,Hermes,2,male,41.7,Sunday
0,4,3,148.3,18,Hermes,3,female,60.4,Wednesday
1,6,2,135.2,49,Hermes,2,male,43.7,Tuesday
0,4,2,133.5,23,DHL,3,male,61.3,Friday
1,6,2,88.8,48,UPS,1,female,65.0,Thursday
0,8,4,92.5,48,UPS,1,female,44.1,Monday
1,5,4,131.0,12,Hermes,1,female,46.1,Friday
0,5,1,146.5,23,Hermes,3,female,73.9,Sunday
1,6,4,138.6,56,UPS,2,male,47.8,Sunday
0,7,0,131.1,23,UPS,3,male,66.2,Tuesday
0,7,1,89.0,33,DHL,2,male,57.4,Saturday
1,6,4,68.6,54,DHL,2,female,64.0,Wednesday
0,6,1,120.2,23,Hermes,1,female,52.5,Thursday
0,8,1,129.4,58,Hermes,2,female,63.0,Sunday
0,8,2,144.3,62,UPS,3,female,51.3,Saturday
0,7,0,142.2,25,Hermes,3,male,56.0,Thursday
0,6,1,142.5,37,Hermes,2,male,42.2,Monday
1,6,2,127.0,46,Hermes,2,male,52.1,Sunday
1,5,2,112.9,25,DHL,3,female,51.3,Monday
1,7,5,140.1,31,UPS,1,male,68.3,Friday
0,7,6,95.0,35,Hermes,1,male,69.9,Sunday
1,7,3,151.2,36,Hermes,2,male,71.1,Tuesday
1,8,1,133.9,79,Hermes,1,female,39.8,Tuesday
0,5,4,128.3,37,UPS,2,male,43.6,Sunday
1,8,2,150.3,25,Hermes,2,male,44.4,Saturday
1,7,2,99.9,42,Hermes,1,female,70.1,Monday
0,7,3,117.3,42,DHL,1,male,67.8,Friday
0,5,0,99.1,27,Hermes,3,female,64.3,Monday
1,6,3,137.5,31,UPS,3,female,38.5,Saturday
1,5,3,126.2,24,DHL,2,male,63.7,Wednesday
1,6,2,124.8,35,Hermes,1,female,58.6,Tuesday
0,6,2,133.2,38,Hermes,3,female,39.1,Monday
1,8,3,142.6,49,Hermes,1,male,60.8,Monday
0,6,4,54.1,63,Hermes,2,female,46.2,Wednesday
1,5,2,108.5,9,Hermes,1,female,43.0,Friday
1,6,1,109.5,32,Hermes,2,male,37.6,Thursday
1,4,5,108.4,38,DHL,1,female,50.4,Monday
0,7,5,138.4,49,UPS,2,female,44.5,Tuesday
0,4,2,118.4,32,DHL,3,female,45.8,Friday
1,7,4,143.1,21,Hermes,2,female,60.9,Saturday
1,8,1,122.6,37,UPS,1,female,54.6,Monday
1,7,4,101.0,41,Hermes,3,male,52.9,Saturday
0,7,3,107.3,15,UPS,2,female,62.2,Sunday
0,9,2,126.4,25,Hermes,1,male,64.9,Thursday
1,7,2,149.5,23,Hermes,2,female,44.1,Wednesday
1,6,2,99.3,60,UPS,3,male,65.2,Tuesday
1,7,1,144.7,24,Hermes,3,female,31.7,Saturday
0,7,6,123.4,24,Hermes,2,male,60.4,Thursday
1,5,0,125.1,76,Hermes,3,female,71.6,Saturday
0,7,2,140.3,40,UPS,3,male,51.5,Tuesday
0,5,3,108.3,31,Hermes,3,male,54.6,Sunday
1,4,2,126.0,19,Hermes,1,male,62.0,Monday
1,7,2,104.5,18,UPS,3,male,50.7,Thursday
0,6,2,93.3,38,Hermes,3,male,41.2,Sunday
0,6,1,131.0,32,DHL,3,female,47.6,Wednesday
1,7,4,120.9,22,Hermes,1,male,62.2,Thursday
1,7,1,136.1,41,Hermes,2,female,60.3,Monday
0,6,4,130.0,46,Hermes,1,male,62.7,Tuesday
1,7,2,142.8,34,DHL,1,male,61.6,Saturday
1,7,3,139.3,16,Hermes,2,male,68.3,Tuesday
1,6,4,124.3,40,Hermes,1,female,49.2,Sunday
1,7,6,128.3,62,Hermes,2,male,61.7,Friday
0,7,1,99.4,36,Hermes,1,male,56.9,Sunday
1,7,5,69.6,46,Hermes,2,female,62.1,Thursday
0,7,2,106.8,26,Hermes,3,female,58.8,Wednesday
0,7,6,73.6,44,Hermes,1,male,64.4,Monday
0,8,5,110.7,24,DHL,3,male,70.6,Saturday
1,6,2,119.9,37,UPS,3,female,48.4,Wednesday
1,8,2,129.7,42,Hermes,2,male,66.6,Thursday
1,7,1,87.8,63,DHL,3,female,37.5,Sunday
1,8,3,98.9,23,Hermes,2,female,36.2,Tuesday
1,6,5,128.5,30,Hermes,2,female,59.8,Sunday
0,9,4,111.0,33,UPS,2,male,56.9,Sunday
1,4,3,118.1,29,UPS,1,male,53.9,Tuesday
1,7,3,164.9,30,Hermes,3,male,54.0,Wednesday
0,6,5,91.8,40,Hermes,2,male,44.3,Thursday
1,6,2,83.9,24,UPS,3,female,63.9,Sunday
1,6,3,115.6,59,Hermes,1,male,55.7,Thursday
1,8,4,103.7,26,Hermes,1,male,75.1,Thursday
0,7,5,126.6,25,UPS,1,female,42.6,Thursday
0,5,3,123.6,30,Hermes,3,female,60.1,Tuesday
0,5,2,99.2,48,DHL,1,female,64.2,Saturday
0,8,6,98.9,26,Hermes,3,female,55.4,Thursday
1,7,3,96.7,39,Hermes,3,male,50.1,Sunday
0,7,2,123.9,28,DHL,2,female,61.9,Thursday
1,4,1,118.7,16,UPS,1,female,43.1,Wednesday
0,7,0,141.2,28,Hermes,3,male,72.5,Wednesday
0,6,3,117.5,59,Hermes,3,female,72.4,Monday
1,6,4,117.0,44,Hermes,2,male,50.8,Sunday
0,8,5,114.7,39,DHL,2,male,49.7,Tuesday
0,8,3,141.6,39,Hermes,3,female,54.2,Friday
1,7,1,151.1,32,Hermes,3,female,51.9,Thursday
1,5,4,103.7,34,Hermes,2,male,55.5,Thursday
1,8,1,128.5,18,Hermes,2,female,53.9,Friday
0,7,5,133.6,43,Hermes,1,female,68.4,Thursday
0,7,1,137.8,29,Hermes,1,male,56.1,Thursday
0,7,2,81.1,37,Hermes,3,female,63.6,Friday
0,8,1,92.9,28,Hermes,1,male,56.2,Saturday
0,7,6,105.4,37,UPS,1,male,47.4,Tuesday
0,6,3,140.3,29,Hermes,1,female,59.5,Sunday
1,5,0,127.9,29,Hermes,3,male,55.1,Saturday
0,5,0,138.8,41,Hermes,2,male,50.7,Tuesday
1,5,3,71.9,14,Hermes,3,male,72.6,Friday
0,6,1,127.6,25,Hermes,2,male,51.0,Sunday
1,7,4,151.8,16,DHL,1,female,86.2,Wednesday
1,5,7,150.5,27,Hermes,3,female,39.9,Wednesday
1,5,1,135.2,23,UPS,2,female,37.8,Monday
0,6,2,118.4,44,Hermes,2,female,63.8,Saturday
0,5,3,129.5,38,Hermes,1,female,64.9,Friday
0,7,4,129.6,31,Hermes,3,female,60.0,Wednesday
1,7,4,142.4,48,Hermes,3,male,70.0,Monday
0,5,3,131.8,51,DHL,3,male,60.7,Tuesday
1,8,4,111.9,53,UPS,1,male,48.6,Thursday
1,9,1,109.0,47,Hermes,2,female,28.7,Tuesday
1,6,2,86.4,33,Hermes,1,female,49.4,Sunday
1,6,5,110.0,19,DHL,1,male,51.9,Saturday
1,7,3,110.6,25,DHL,1,male,40.9,Monday
0,7,0,141.3,31,Hermes,1,female,72.0,Wednesday
1,5,5,127.7,15,Hermes,3,female,49.3,Wednesday
0,7,5,129.8,34,Hermes,1,male,77.4,Friday
0,8,2,127.4,17,DHL,1,female,78.1,Friday
0,7,4,104.0,39,Hermes,2,male,58.2,Monday
0,5,2,134.4,43,Hermes,3,female,39.4,Saturday
0,7,6,121.0,17,DHL,1,female,52.6,Friday
0,7,3,137.0,72,DHL,1,female,44.1,Monday
1,5,2,113.7,21,Hermes,1,male,70.1,Monday
1,7,1,124.7,24,DHL,3,male,65.1,Monday
0,6,3,138.9,33,Hermes,3,female,40.9,Sunday
1,5,4,117.7,25,Hermes,3,female,57.0,Sunday
1,7,1,90.1,34,Hermes,2,female,29.0,Sunday
1,7,1,106.5,57,Hermes,1,male,62.0,Tuesday
0,5,2,143.8,46,DHL,3,male,61.6,Tuesday
0,6,4,128.2,19,Hermes,1,male,55.2,Thursday
1,7,4,120.3,45,DHL,1,male,57.8,Tuesday
1,4,6,100.3,20,Hermes,2,female,48.4,Friday
1,5,1,69.4,44,Hermes,1,female,59.1,Sunday
1,6,3,117.5,54,UPS,2,male,50.0,Thursday
1,6,1,124.4,34,UPS,2,female,50.5,Wednesday
0,7,2,147.2,29,Hermes,3,male,53.6,Saturday
1,5,1,124.5,20,Hermes,1,female,53.1,Friday
0,8,3,145.5,40,DHL,1,male,60.9,Thursday
0,5,5,115.5,40,UPS,3,male,56.1,Thursday
0,7,5,138.3,23,Hermes,2,female,56.9,Wednesday
1,8,4,78.9,14,Hermes,1,female,53.1,Thursday
1,5,4,142.0,22,DHL,2,male,51.6,Saturday
1,5,3,94.9,22,Hermes,2,female,69.1,Tuesday
0,5,1,126.6,13,UPS,3,male,59.7,Saturday
1,6,2,166.0,27,Hermes,1,male,49.4,Sunday
0,8,1,127.8,31,Hermes,2,female,58.9,Friday
0,3,5,112.5,22,DHL,1,female,63.6,Friday
1,6,1,98.6,26,Hermes,1,male,51.9,Friday
1,7,4,102.7,13,Hermes,2,male,45.6,Friday
1,7,2,128.8,20,Hermes,3,female,68.5,Friday
1,7,3,130.9,36,UPS,1,female,57.5,Tuesday
0,7,1,95.5,16,DHL,1,male,57.2,Saturday
0,7,4,121.2,47,Hermes,2,male,76.8,Sunday
0,5,2,127.0,52,Hermes,1,male,59.2,Thursday
0,7,2,94.4,19,Hermes,1,male,45.3,Saturday
1,6,3,143.5,31,Hermes,3,male,48.3,Wednesday
0,8,3,135.8,57,DHL,3,female,60.6,Saturday
0,7,5,90.4,19,Hermes,1,female,63.8,Friday
1,8,2,119.0,25,Hermes,1,male,49.6,Thursday
1,7,3,130.7,35,DHL,1,male,56.7,Sunday
1,5,3,88.0,22,Hermes,3,male,65.1,Thursday
0,8,5,132.7,25,UPS,3,female,60.1,Sunday
0,6,0,129.0,41,Hermes,1,female,57.9,Friday
0,7,4,131.1,44,UPS,3,male,66.7,Monday
1,7,3,139.9,49,Hermes,1,male,51.8,Thursday
0,5,2,131.2,53,DHL,3,male,53.1,Thursday
0,7,5,114.0,23,UPS,3,male,46.5,Wednesday
0,8,1,144.2,32,DHL,1,male,63.6,Thursday
0,7,3,105.4,32,DHL,2,male,25.7,Friday
0,6,3,114.2,22,Hermes,3,female,52.0,Saturday
0,8,1,123.0,26,DHL,2,male,67.0,Tuesday
0,6,0,130.6,21,DHL,3,female,44.3,Thursday
1,7,0,63.2,22,Hermes,1,female,46.8,Thursday
0,6,3,125.1,41,UPS,1,male,40.1,Tuesday
0,9,7,124.6,50,Hermes,3,male,69.2,Sunday
0,6,4,139.6,39,UPS,1,female,49.8,Saturday
1,8,1,121.1,14,Hermes,1,female,72.7,Sunday
0,7,4,115.0,11,UPS,2,male,52.8,Thursday
0,5,2,98.9,50,Hermes,1,female,65.2,Monday
1,6,2,139.2,51,Hermes,1,male,48.3,Monday
1,7,3,127.1,36,Hermes,1,male,65.2,Saturday
0,8,5,86.9,35,Hermes,2,female,53.2,Tuesday
1,7,2,78.4,23,Hermes,2,male,54.7,Saturday
1,5,4,125.9,27,UPS,3,female,49.4,Thursday
0,8,5,76.2,46,Hermes,2,male,69.4,Thursday
1,6,4,110.6,42,DHL,3,female,54.2,Saturday
1,7,2,104.8,23,Hermes,2,male,63.5,Monday
1,7,4,117.1,45,DHL,3,male,46.0,Tuesday
1,8,4,126.2,29,UPS,2,female,67.1,Thursday
0,6,4,44.8,66,DHL,3,male,64.2,Thursday
1,6,4,115.7,20,UPS,3,female,51.1,Wednesday
0,7,5,91.0,22,Hermes,1,male,64.6,Sunday
0,7,3,138.0,18,UPS,1,female,45.7,Monday
1,4,2,118.7,43,Hermes,1,female,79.6,Monday
0,7,3,76.6,58,UPS,3,male,58.8,Monday
0,7,0,138.7,23,Hermes,2,female,52.7,Thursday
1,6,1,148.9,44,UPS,1,female,58.5,Wednesday
1,9,5,105.7,29,UPS,1,female,49.2,Sunday
0,8,2,93.7,47,Hermes,3,female,77.3,Saturday
1,7,3,88.1,41,DHL,2,female,50.8,Monday
0,6,3,129.1,43,Hermes,3,female,39.5,Sunday
1,6,3,93.6,54,Hermes,2,male,71.3,Tuesday
1,8,4,79.0,19,Hermes,2,male,82.1,Sunday
0,6,3,114.7,46,Hermes,1,female,65.2,Friday
0,5,6,134.0,28,UPS,3,male,64.5,Wednesday
1,8,3,121.4,19,UPS,1,female,69.4,Thursday
1,6,3,142.9,84,UPS,2,female,53.9,Friday
0,7,3,134.3,38,Hermes,3,male,63.9,Thursday
1,8,0,137.1,29,Hermes,1,male,60.7,Saturday
1,8,5,126.2,52,Hermes,2,male,48.0,Friday
0,7,3,122.1,23,Hermes,2,female,64.9,Monday
0,8,1,120.8,41,Hermes,1,female,55.8,Monday
1,6,2,115.3,19,Hermes,1,female,50.6,Sunday
1,6,3,107.0,16,UPS,3,male,56.8,Saturday
1,8,3,103.0,30,Hermes,2,male,61.6,Saturday
1,6,2,144.5,57,DHL,1,male,53.4,Sunday
0,7,4,126.1,28,Hermes,2,female,68.5,Wednesday
1,5,3,126.6,30,Hermes,1,male,40.0,Tuesday
1,7,2,104.3,49,Hermes,1,female,65.8,Friday
0,4,4,127.8,36,Hermes,3,female,68.3,Thursday
0,7,0,122.2,51,DHL,3,male,61.9,Monday
0,7,1,118.4,64,UPS,1,female,61.3,Wednesday
0,5,4,93.3,39,Hermes,1,male,34.1,Saturday
0,8,4,128.0,24,Hermes,3,male,39.3,Thursday
1,7,1,135.0,42,DHL,1,male,76.2,Thursday
0,8,4,132.5,18,Hermes,3,female,57.8,Tuesday
1,7,6,144.1,62,Hermes,1,female,64.0,Saturday
0,6,5,123.2,27,Hermes,2,male,40.6,Saturday
1,8,3,146.9,53,Hermes,3,male,65.9,Friday
1,5,3,120.8,21,Hermes,3,female,51.5,Wednesday
1,7,2,133.1,16,Hermes,1,female,66.0,Saturday
0,8,4,115.5,30,DHL,1,male,48.9,Monday
1,5,2,96.4,27,Hermes,3,female,59.7,Friday
1,9,3,135.7,50,UPS,2,female,56.7,Friday
1,7,0,129.7,17,UPS,2,female,43.8,Monday
1,8,4,129.0,38,Hermes,1,female,41.5,Tuesday
0,7,8,123.1,27,Hermes,3,male,45.7,Saturday
1,7,2,124.9,39,Hermes,1,female,55.9,Tuesday
0,7,4,78.5,22,DHL,1,male,45.4,Sunday
0,5,2,121.2,18,Hermes,3,male,53.7,Tuesday
0,7,3,134.1,24,UPS,2,male,44.2,Friday
0,7,3,117.3,23,Hermes,3,female,53.4,Thursday
1,7,4,131.3,35,Hermes,2,female,58.0,Wednesday
1,7,1,115.7,30,Hermes,1,male,54.6,Tuesday
1,5,2,114.8,39,Hermes,1,male,73.5,Sunday
0,7,3,139.5,16,Hermes,2,female,54.8,Friday
1,6,4,130.1,15,Hermes,2,female,55.2,Friday
0,7,6,90.5,33,UPS,1,female,57.7,Sunday
1,8,1,117.9,22,UPS,2,female,72.0,Sunday
1,7,2,106.0,38,Hermes,3,female,59.9,Wednesday
0,5,1,145.8,27,UPS,1,female,44.5,Saturday
0,6,2,123.1,24,UPS,3,female,43.5,Tuesday
0,7,5,116.9,50,Hermes,1,male,54.3,Saturday
0,8,2,128.0,34,Hermes,2,female,39.0,Thursday
0,4,1,115.9,51,DHL,3,male,69.5,Sunday
0,7,5,101.8,38,Hermes,3,male,44.8,Saturday
1,8,1,110.7,36,DHL,2,male,53.5,Tuesday
1,8,4,83.6,49,DHL,1,female,85.7,Thursday
0,6,4,123.9,27,Hermes,3,male,56.0,Wednesday
0,5,2,118.5,26,DHL,3,male,43.8,Wednesday
1,6,4,131.9,22,Hermes,3,female,51.5,Tuesday
1,7,3,132.1,20,Hermes,2,female,65.0,Sunday
0,8,2,143.0,25,UPS,1,male,53.1,Tuesday
1,5,3,114.3,44,Hermes,1,male,73.0,Saturday
1,7,3,129.9,36,Hermes,1,male,57.8,Monday
0,7,5,101.1,43,Hermes,2,female,51.1,Wednesday
0,7,3,135.8,28,UPS,1,male,42.8,Saturday
1,6,7,151.7,27,UPS,2,male,69.4,Tuesday
0,8,2,87.0,27,DHL,2,male,49.0,Friday
0,7,2,100.9,35,UPS,3,male,68.8,Wednesday
1,8,2,99.7,30,DHL,2,female,42.8,Wednesday
1,7,4,119.7,50,Hermes,3,male,54.4,Thursday
1,7,2,95.4,32,Hermes,3,male,51.9,Wednesday
0,6,2,117.3,27,UPS,3,male,49.2,Wednesday
1,6,3,138.0,33,UPS,1,female,54.2,Wednesday
1,7,4,130.8,34,Hermes,3,male,50.0,Saturday
0,7,1,108.0,20,Hermes,2,male,72.2,Thursday
0,7,3,103.1,47,DHL,3,female,56.5,Thursday
0,7,4,139.0,34,Hermes,2,female,49.4,Saturday
1,6,2,136.7,13,DHL,3,male,51.3,Thursday
0,8,2,118.2,36,Hermes,3,female,96.7,Tuesday
1,9,9,122.2,33,UPS,2,male,46.0,Saturday
1,8,6,84.9,17,UPS,2,female,69.4,Wednesday
1,6,0,130.1,36,DHL,2,female,45.3,Tuesday
1,6,6,147.0,52,Hermes,1,female,55.9,Saturday
0,6,2,121.7,51,Hermes,3,male,56.4,Friday
0,7,3,89.6,25,Hermes,3,male,62.6,Thursday
0,4,6,130.0,20,Hermes,3,male,52.7,Tuesday
0,7,2,121.0,56,UPS,3,male,50.7,Thursday
1,7,3,119.8,31,Hermes,2,male,56.4,Monday
1,7,3,141.1,40,Hermes,3,male,43.0,Thursday
1,6,3,122.7,41,Hermes,1,male,59.6,Monday
0,7,1,100.4,48,UPS,1,male,56.0,Monday
1,5,5,127.8,18,DHL,2,female,64.5,Saturday
0,8,1,85.5,24,Hermes,3,female,46.0,Tuesday
0,7,0,131.9,32,DHL,1,female,57.8,Wednesday
1,10,5,57.5,19,Hermes,3,male,75.3,Thursday
0,6,2,131.9,29,DHL,3,male,66.8,Thursday
1,7,3,142.1,66,Hermes,2,male,66.6,Friday
0,8,3,100.6,17,Hermes,3,male,55.2,Saturday
0,6,2,138.8,47,Hermes,1,female,51.0,Monday
0,7,0,132.7,42,Hermes,3,female,49.9,Saturday
1,7,1,130.3,16,DHL,2,male,65.3,Monday
1,7,4,109.1,44,Hermes,3,male,49.8,Tuesday
0,7,4,56.7,28,DHL,3,male,48.4,Thursday
0,7,3,132.9,26,DHL,2,female,39.3,Monday
1,6,3,123.7,18,UPS,2,female,70.6,Tuesday
1,6,4,128.1,47,DHL,2,female,58.5,Tuesday
1,5,3,108.2,19,Hermes,3,male,65.8,Friday
0,6,3,144.1,29,Hermes,1,female,53.2,Monday
0,5,2,140.2,18,DHL,2,male,59.5,Saturday
0,5,3,147.7,34,Hermes,2,female,56.9,Monday
0,6,2,123.1,55,Hermes,3,female,52.1,Friday
1,8,3,105.8,29,Hermes,1,male,73.9,Sunday
0,6,2,114.2,34,UPS,3,male,45.2,Tuesday
0,8,3,104.0,54,Hermes,3,male,58.7,Friday
1,6,3,136.1,25,Hermes,2,male,59.7,Monday
0,7,1,115.5,35,Hermes,2,male,43.5,Saturday
0,8,3,93.2,36,Hermes,3,male,53.3,Saturday
0,7,1,138.1,16,UPS,1,female,43.7,Wednesday
0,7,2,112.4,20,DHL,2,male,56.4,Wednesday
0,6,1,129.2,23,Hermes,1,male,48.8,Saturday
0,6,7,128.0,26,DHL,1,male,60.4,Monday
1,6,3,129.1,14,Hermes,1,female,43.0,Saturday
1,7,7,99.8,32,Hermes,3,female,71.3,Saturday
0,7,2,122.6,30,Hermes,1,male,66.4,Wednesday
1,6,2,129.2,44,DHL,1,female,68.0,Wednesday
0,6,2,132.2,32,Hermes,2,female,54.4,Saturday
0,7,4,107.5,21,DHL,2,female,66.4,Saturday
1,6,2,91.3,28,Hermes,2,male,68.5,Thursday
1,6,3,133.1,41,Hermes,1,female,56.3,Tuesday
1,7,5,92.8,28,Hermes,2,male,31.5,Friday
1,8,2,112.4,33,Hermes,3,male,36.6,Tuesday
1,5,6,136.1,21,DHL,1,female,75.7,Thursday
1,6,2,80.3,27,Hermes,3,female,46.4,Monday
0,6,0,143.8,29,Hermes,3,female,49.8,Monday
0,6,5,144.6,61,UPS,3,male,41.5,Saturday
0,6,4,72.3,21,Hermes,3,male,63.1,Wednesday
1,7,3,37.4,52,Hermes,2,female,65.3,Thursday
1,6,2,136.1,36,DHL,1,male,67.7,Thursday
0,8,1,152.3,39,Hermes,2,female,57.6,Wednesday
0,6,1,122.6,28,Hermes,3,female,56.4,Thursday
1,5,4,125.9,46,Hermes,1,female,67.7,Friday
0,7,1,146.2,37,Hermes,3,male,50.2,Saturday
0,9,0,96.3,27,Hermes,1,female,58.7,Thursday
1,6,5,111.5,30,UPS,2,male,51.0,Thursday
1,6,7,149.2,48,Hermes,1,male,53.4,Sunday
0,4,2,132.7,23,Hermes,1,female,69.2,Saturday
1,8,1,140.9,54,DHL,2,male,45.3,Friday
0,7,3,107.4,19,DHL,1,female,41.1,Sunday
1,8,5,97.7,27,DHL,2,male,74.8,Saturday
1,8,7,105.5,52,Hermes,1,male,64.7,Wednesday
1,8,1,132.8,34,Hermes,2,female,59.4,Saturday
1,4,1,94.8,60,Hermes,3,female,42.8,Sunday
0,7,1,123.0,33,Hermes,2,male,46.5,Friday
1,6,7,108.0,13,UPS,1,male,76.5,Saturday
0,7,4,96.9,24,DHL,2,male,49.8,Saturday
0,5,4,115.1,13,DHL,3,male,73.2,Monday
1,4,4,128.1,28,Hermes,2,male,59.9,Tuesday
0,7,4,135.6,23,UPS,3,female,67.1,Friday
